lat,lon,HFO_s,DRO_s,ECO_S_s
21.591,-4.39,2.0,5.0,5.0
47.955,44.407,2.5,2.1,5.0
61.136,-122.663,0,2.3,3.2
18.864,7.43,2.5,5.0,2.3
57.045,138.333,1.0,1.4,0
6.136,18.023,3.2,1.2,5.0
-14.318,-74.2,3.6,3.2,5.0
29.773,30.044,2.8,3.0,2.9
10.227,-2.535,3.3,1.3,3.1
-67.955,83.356,0,0,0
16.591,-95.211,3.3,0.9,5.0
30.227,118.511,4.5,1.4,5.0
17.5,103.91,3.7,0.9,4.2
64.773,173.609,0,4.1,4.7
77.045,-52.584,,,
-72.045,108.0,0,0,0
14.773,5.398,3.7,2.7,1.7
21.136,53.027,1.0,5.0,0
35.227,56.111,1.0,2.0,5.0
-15.227,-49.647,2.3,1.1,5.0
24.318,77.925,3.8,1.5,5.0
52.955,156.653,1.0,2.3,3.2
-30.682,-62.815,0,0,0
67.045,-89.126,0,1.2,5.0
60.227,96.853,1.6,1.9,5.0
-72.5,92.636,0,0,0
-19.318,-46.382,3.1,1.0,5.0
17.955,55.55,1.6,1.9,2.6
30.227,102.219,3.7,1.4,4.2
24.318,99.834,2.9,0.9,4.2
8.864,19.745,2.8,1.1,0.7
-23.864,25.289,0,3.0,1.3
48.409,-4.44,1.0,0.6,5.0
32.045,-88.929,3.4,1.0,5.0
2.5,17.024,2.0,1.0,2.4
30.227,10.774,0,2.1,5.0
67.045,-122.913,0,2.6,5.0
42.955,116.179,0,2.5,5.0
54.318,-95.248,0,2.0,2.3
23.864,-106.116,2.8,1.3,4.9
-28.409,30.946,3.6,2.0,3.2
20.682,95.094,3.6,0.8,3.6
23.864,-99.174,3.2,1.2,4.1
-71.136,84.375,0,0,0
65.682,-46.789,,,
43.409,86.875,2.3,1.4,5.0
-33.864,146.131,3.0,1.2,2.0
-19.773,146.265,3.4,1.7,5.0
35.682,-89.441,3.6,0.9,5.0
49.773,40.078,2.3,1.6,5.0
22.955,49.986,1.0,5.0,0
31.136,-115.847,1.6,2.0,3.7
44.773,78.33,2.0,2.7,4.2
62.5,17.705,0,2.3,5.0
-21.591,120.488,3.0,3.5,5.0
61.591,-139.894,1.0,2.0,0.1
0.227,12.03,1.0,1.2,2.5
58.864,137.854,1.0,1.9,5.0
66.136,176.636,0,4.4,5.0
-78.409,-121.132,0,0,0
30.227,74.891,4.0,1.5,5.0
19.318,17.543,1.6,5.0,5.0
-7.955,141.069,1.0,0.6,2.1
-14.318,-44.239,3.0,1.5,4.8
18.409,103.028,3.6,0.9,3.5
40.682,-94.485,3.8,1.7,4.3
-17.955,46.013,2.9,1.3,5.0
-82.955,-102.062,0,0,0
-4.773,-59.848,0,0.9,0.6
62.955,72.299,2.0,2.2,3.9
43.864,20.14,3.5,1.7,4.1
5.682,34.449,2.9,2.1,0.7
37.5,61.526,2.0,2.8,5.0
49.318,76.944,0,2.2,3.8
39.773,45.443,3.3,3.1,5.0
64.773,72.426,0,1.8,1.6
-81.591,-37.241,0,0,0
-74.318,26.916,0,0,0
-80.227,-86.667,0,0,0
-8.864,147.857,2.0,0.6,5.0
37.045,105.498,2.8,2.2,5.0
60.227,59.391,2.3,2.5,3.4
-33.864,19.393,3.3,1.4,1.1
-51.136,-70.12,0,3.1,2.5
-24.318,30.622,3.3,1.8,2.4
-15.227,-51.059,2.6,0.9,5.0
-10.682,39.231,2.5,1.0,5.0
25.682,45.063,1.0,2.1,5.0
15.682,-0.942,3.3,3.7,1.4
39.318,114.919,2.3,3.1,5.0
8.409,9.86,2.6,1.4,2.6
-26.136,30.337,3.5,1.5,2.1
-28.864,127.165,0,1.7,2.3
-49.773,-74.531,0,0.1,0
-9.318,-62.299,0,0.7,1.8
-70.227,151.791,0,0,0
72.5,-50.46,,,
43.409,106.875,1.6,1.8,2.2
58.864,98.341,1.0,2.1,5.0
57.955,83.373,2.0,2.2,2.4
-4.773,-48.925,2.6,1.3,5.0
77.045,-26.292,,,
28.409,58.797,3.2,2.1,5.0
-35.682,-65.404,3.0,1.4,5.0
51.591,10.588,2.8,2.1,4.8
44.773,-98.153,2.5,1.7,5.0
49.773,137.109,2.8,2.3,3.7
-8.409,13.529,1.0,1.8,5.0
26.136,-11.629,1.0,2.6,5.0
44.773,19.503,3.9,1.4,4.0
-24.773,23.0,0,3.6,5.0
-69.318,41.143,0,0,0
6.591,47.056,2.6,1.9,5.0
56.591,91.03,2.6,2.6,2.4
5.682,36.274,3.5,1.0,3.0
1.136,10.668,1.0,1.3,3.1
31.136,70.781,3.7,2.7,3.2
9.773,37.289,3.0,0.9,5.0
11.136,-9.254,2.0,1.0,0.6
51.136,-72.289,1.0,1.2,5.0
-87.045,-136.098,0,0,0
-2.955,23.182,1.0,0.7,4.6
-21.591,135.61,1.0,4.4,5.0
-79.318,-113.878,0,0,0
-76.591,-7.826,0,0,0
21.591,44.39,1.6,2.1,5.0
49.318,138.917,2.0,1.7,3.5
52.5,80.124,0,1.5,4.8
24.318,101.826,4.1,1.0,5.0
-17.955,14.543,2.0,4.5,3.0
32.045,-100.714,2.6,2.1,5.0
45.682,-98.123,2.5,1.7,5.0
-67.045,98.447,0,0,0
58.409,-93.462,0,2.4,0
-7.045,-59.238,0,0.6,0.6
52.045,30.984,2.6,1.5,4.5
17.045,9.024,3.1,4.1,5.0
42.5,130.769,3.3,1.2,0.9
15.682,50.89,2.6,1.7,5.0
-79.318,133.469,0,0,0
57.045,100.0,2.3,3.6,2.4
45.682,-88.375,3.2,1.8,5.0
-31.136,125.39,0,2.5,3.8
15.682,15.079,2.5,5.0,5.0
-15.682,-57.958,2.3,1.2,5.0
27.955,36.719,2.3,4.0,3.8
56.136,131.131,1.0,1.6,2.5
-85.682,-144.0,0,0,0
77.955,-114.94,0,0,0
17.045,-13.773,2.9,3.6,5.0
50.227,-97.795,3.0,2.1,2.5
-73.409,132.423,0,0,0
33.409,-117.462,2.6,1.4,3.1
-2.5,-67.869,1.0,0.6,1.6
53.409,-89.429,0,1.5,3.8
31.136,113.196,4.0,2.1,5.0
53.409,-101.607,3.0,2.1,2.5
41.136,-97.99,2.0,1.6,5.0
9.318,77.471,3.4,0.9,3.5
77.955,-26.024,,,
37.045,-87.867,4.3,1.1,5.0
59.773,34.737,1.0,2.2,3.0
56.591,-106.682,0,2.2,5.0
16.591,101.368,3.9,1.1,3.2
52.955,25.607,2.6,1.9,3.2
10.227,-68.912,2.9,1.3,1.7
49.318,45.609,2.0,1.8,5.0
-3.864,-49.545,2.0,1.4,3.0
68.409,-29.589,,,
20.682,9.218,1.6,5.0,0
11.136,4.627,3.0,1.7,1.8
-22.5,148.076,2.9,1.2,4.7
8.409,37.376,3.5,1.0,3.0
54.773,74.672,0,1.4,3.4
-6.136,-60.456,0,0.7,1.3
67.955,88.188,1.0,2.5,3.0
62.5,-128.852,0,2.0,2.5
61.591,-46.313,,,
-32.045,126.429,0,2.5,3.8
-69.318,-64.286,0,0,0
80.682,56.25,0,0.6,5.0
13.409,79.741,3.7,0.6,2.7
22.045,80.571,4.1,1.7,4.2
79.773,-39.574,,,
32.5,-6.188,3.3,2.5,4.6
-33.864,136.297,1.6,0.6,2.6
-74.318,0.0,0,0,0
48.864,-119.31,2.3,3.0,2.2
-1.591,-66.053,1.6,0.6,1.1
63.864,-97.479,0,2.4,5.0
49.773,125.859,3.0,2.9,5.0
53.409,52.896,2.0,2.1,3.6
44.318,0.634,3.2,1.6,5.0
-17.5,128.164,2.0,2.8,2.9
30.227,-89.606,3.8,1.0,5.0
12.045,-12.99,1.6,1.4,1.5
73.409,116.564,0,1.6,0
-78.864,-149.412,0,0,0
-5.682,144.867,2.6,1.4,4.8
-6.591,-68.071,1.0,0.8,0.9
-67.5,98.289,0,0,0
52.955,-61.004,1.0,1.2,5.0
52.045,92.951,2.5,1.7,2.7
55.682,59.195,2.0,2.8,3.5
-14.773,-70.169,3.1,2.2,5.0
53.409,45.285,2.6,2.0,3.9
10.227,-11.754,1.6,0.9,2.9
71.591,-121.195,0,1.8,5.0
14.318,79.35,3.9,1.9,5.0
46.591,8.917,3.8,1.6,3.6
48.409,128.083,2.9,2.1,5.0
-20.682,44.636,1.6,1.4,5.0
-21.136,124.541,1.6,4.3,5.0
-76.136,-117.474,0,0,0
29.773,46.763,2.3,1.8,5.0
47.5,62.463,0,2.9,5.0
67.045,162.524,0,5.0,5.0
-18.864,127.27,2.6,2.9,5.0
61.136,80.366,2.0,2.5,1.6
-29.318,130.578,0,2.7,0.8
22.955,44.077,1.0,2.5,5.0
-85.682,90.0,0,0,0
-70.227,52.388,0,0,0
-29.773,-64.006,2.8,1.1,5.0
-47.955,-70.169,0,3.2,5.0
18.864,101.864,4.1,0.9,3.5
39.318,-121.954,3.1,1.4,3.9
37.045,57.725,3.1,2.8,4.1
63.864,144.928,0,2.2,5.0
58.864,-124.683,0,1.7,4.9
59.318,-74.222,0,1.8,2.4
-20.227,-48.871,2.9,0.9,5.0
59.773,-117.744,1.0,2.1,1.7
33.864,58.725,2.5,2.8,2.5
-15.227,25.647,3.0,2.2,0.8
33.409,51.662,2.6,2.8,5.0
25.227,-80.724,2.6,0.2,0.3
-31.136,133.873,1.0,3.3,0
33.409,1.088,2.6,2.6,5.0
44.318,25.352,3.3,2.2,4.4
48.864,126.207,3.0,3.2,5.0
45.682,61.083,2.0,2.3,3.4
9.318,10.805,2.8,1.4,1.4
48.409,121.935,3.1,1.7,5.0
60.682,139.175,1.6,2.2,5.0
-28.409,134.613,1.6,2.7,4.9
28.864,9.065,0,5.0,2.0
39.773,47.213,3.3,1.4,4.6
27.045,77.143,3.8,2.3,4.4
63.864,-96.447,0,2.4,5.0
-85.682,18.0,0,0,0
-25.682,-50.098,3.5,1.0,4.2
67.955,20.537,1.0,2.6,1.6
75.682,-29.388,,,
24.773,-105.5,2.5,2.8,5.0
15.227,46.353,2.8,1.5,5.0
-78.864,69.412,0,0,0
66.591,-151.429,2.3,2.2,0.8
-28.409,-68.596,1.0,2.1,1.9
-77.955,58.554,0,0,0
-69.773,53.869,0,0,0
-32.045,125.893,0,2.5,3.8
45.682,-0.65,2.3,1.6,5.0
30.227,32.321,2.8,3.0,2.9
47.045,14.307,3.4,1.6,4.5
38.864,98.447,2.8,2.0,5.0
3.864,97.727,3.2,1.1,0
-21.591,120.0,3.0,3.5,5.0
-18.409,133.625,1.0,3.0,5.0
47.5,106.791,2.0,1.4,1.9
-77.045,42.472,0,0,0
30.682,-97.126,3.7,1.8,5.0
14.318,106.502,4.8,0.9,1.6
-8.864,-74.847,3.3,1.3,1.8
-9.773,24.859,2.0,1.1,4.4
21.136,78.324,3.9,1.4,5.0
19.773,54.699,2.3,3.5,3.2
17.045,45.119,2.5,1.4,3.1
69.318,82.286,0,2.0,5.0
-40.682,-68.173,0,2.6,5.0
-80.682,123.75,0,0,0
30.682,76.54,3.9,1.7,3.1
-17.955,-57.934,2.3,1.1,1.8
-88.864,-67.5,0,0,0
52.045,-118.033,1.6,3.7,2.7
-0.682,113.266,2.3,0.9,4.1
34.773,138.037,2.8,0,5.0
21.591,16.585,1.0,5.0,5.0
37.045,106.066,2.8,2.2,5.0
2.5,39.269,3.3,2.3,2.2
48.409,33.131,2.3,1.6,4.1
67.045,85.631,1.6,2.0,5.0
-7.045,-35.909,2.6,1.7,4.4
28.864,85.209,4.7,1.2,1.4
53.409,-112.262,1.0,1.6,5.0
-2.045,-49.256,1.6,1.9,5.0
2.045,111.45,2.6,1.0,1.5
36.136,-81.716,3.4,1.3,5.0
37.045,-92.417,4.4,1.2,4.0
-75.682,5.51,0,0,0
61.136,-134.883,1.0,1.4,2.9
-17.955,-53.642,1.6,1.0,5.0
-10.227,-40.333,2.6,1.1,5.0
66.591,-159.429,1.0,2.9,5.0
-19.318,-51.188,2.6,0.9,5.0
-76.136,-121.263,0,0,0
22.045,88.898,5.0,0.7,3.1
-12.045,26.443,1.6,1.3,1.4
44.773,87.282,2.5,1.5,5.0
48.864,4.138,2.8,1.8,4.6
53.864,96.923,2.3,2.6,5.0
-12.5,134.477,2.0,1.6,5.0
36.591,73.187,2.9,1.3,1.9
13.864,-9.351,2.5,2.9,3.1
-31.591,116.095,1.6,0.7,3.1
-3.409,122.273,0,0,0
26.136,75.843,2.9,2.6,4.5
66.591,165.143,0,2.2,5.0
-12.955,-76.145,2.9,2.6,1.6
-10.227,-50.935,2.6,0.8,3.2
25.682,10.825,0,5.0,0.1
13.409,24.249,2.0,2.9,5.0
-16.591,-42.158,3.1,1.6,4.2
43.409,-96.875,3.3,1.4,3.7
-21.136,-65.189,2.8,5.0,5.0
-24.318,128.714,0,2.9,2.2
-5.682,-65.932,0,0.7,5.0
-82.5,41.538,0,0,0
37.5,99.3,1.6,2.1,5.0
41.136,70.251,3.5,2.6,3.3
0.227,23.834,1.6,0.7,4.4
-86.591,-26.809,0,0,0
-14.318,-41.43,2.8,1.2,5.0
42.5,-93.231,3.8,1.7,5.0
-5.227,-80.658,2.8,4.6,5.0
-15.227,50.118,2.0,0.4,4.5
15.227,17.176,2.3,4.0,0.5
17.955,-12.159,2.0,3.4,5.0
38.864,79.223,1.6,1.3,5.0
25.682,21.399,0,4.0,5.0
60.227,93.198,1.6,1.7,5.0
12.5,124.723,3.5,0,5.0
-16.591,44.526,2.5,0.8,5.0
42.045,-107.878,1.0,2.2,2.0
5.227,-60.152,0,1.4,0.4
-76.591,-144.783,0,0,0
-17.955,126.596,2.6,2.9,5.0
28.864,17.871,0,3.1,5.0
50.682,81.948,1.6,2.2,4.1
38.864,101.942,2.5,1.7,5.0
60.682,41.753,1.6,2.2,5.0
28.409,26.819,0,5.0,5.0
53.864,-100.769,2.3,2.3,1.6
-67.5,-66.316,0,0,0
32.5,39.552,0,1.9,5.0
31.591,60.178,3.2,2.1,4.1
23.409,-7.418,1.0,5.0,5.0
57.5,109.014,2.3,2.2,3.1
1.591,35.637,3.5,1.5,2.5
32.5,68.072,3.5,2.7,5.0
64.318,-102.558,0,2.6,1.2
-19.773,133.735,0,2.8,5.0
12.5,42.968,2.6,3.1,5.0
-79.318,-15.918,0,0,0
48.864,2.759,2.8,1.8,4.6
45.227,101.431,0,1.6,5.0
-13.409,22.383,2.6,1.2,4.2
-74.318,43.738,0,0,0
-15.227,22.353,2.8,1.8,1.3
-37.5,-62.099,2.0,1.1,5.0
-7.955,28.855,1.0,1.4,2.4
-3.864,11.818,0,0.7,0.1
42.955,-118.038,2.5,2.8,2.8
-2.955,12.273,1.6,1.5,5.0
25.227,17.047,0,5.0,5.0
26.591,57.63,2.9,2.1,5.0
2.955,113.182,2.0,0.7,3.1
68.864,27.692,1.0,2.1,0.9
47.045,108.133,1.6,1.6,2.6
-29.773,-57.736,3.1,1.3,5.0
62.045,30.0,1.0,2.8,5.0
-2.5,-72.863,3.0,0.5,2.5
55.227,41.416,2.3,1.9,3.4
25.227,-111.811,1.6,1.6,5.0
-27.5,18.409,2.0,2.7,4.8
17.045,-91.187,3.3,0.8,2.0
-27.955,-57.775,3.4,1.2,5.0
-17.955,-39.815,3.3,1.3,5.0
-19.773,34.94,3.4,0.7,5.0
15.682,105.079,3.8,1.1,3.6
-16.136,27.402,3.0,2.2,0.8
28.864,-108.0,2.6,1.6,2.3
39.773,-103.279,1.0,2.3,5.0
-32.5,149.865,3.4,1.3,5.0
26.136,81.91,4.0,1.1,3.5
13.409,17.254,3.1,2.0,1.9
36.136,69.922,4.0,1.7,5.0
33.864,-89.863,3.8,0.9,5.0
-7.5,-57.408,1.0,0.7,0
36.591,32.496,2.0,1.5,4.9
15.227,103.294,3.4,0.9,4.2
-68.409,48.082,0,0,0
10.682,-11.077,2.0,1.0,0.7
75.682,-31.224,,,
32.955,116.216,3.6,2.6,5.0
61.136,-118.903,0,2.2,2.7
-83.409,53.407,0,0,0
18.864,17.497,1.6,5.0,5.0
31.591,39.408,0,2.5,0.1
35.682,40.807,2.5,2.5,5.0
0.227,114.628,2.6,1.3,2.2
27.955,-6.933,1.0,4.2,5.0
32.5,-103.049,2.0,2.5,5.0
-13.864,21.039,2.8,1.8,1.3
42.955,13.322,1.6,1.6,2.8
-4.773,-56.207,1.6,0.8,0.6
28.864,27.194,0,5.0,5.0
42.045,140.272,2.0,0.3,5.0
47.955,25.424,4.1,2.1,4.7
30.682,46.452,2.0,1.7,5.0
40.227,117.03,2.0,2.4,5.0
28.864,-105.928,2.3,3.4,5.0
-25.682,120.587,2.3,2.2,5.0
4.773,25.714,0,1.0,1.1
-45.227,167.764,1.0,0.5,0.1
4.773,34.362,2.6,2.6,5.0
-3.409,25.455,1.6,0.8,2.2
-75.227,7.129,0,0,0
-12.045,-44.072,2.9,1.4,5.0
46.591,43.927,3.0,1.3,2.5
35.227,102.222,2.8,2.3,5.0
33.409,109.305,4.0,2.4,5.0
48.409,-1.025,1.0,1.8,5.0
50.682,108.429,2.8,2.4,2.6
57.5,22.817,1.0,1.1,2.4
-85.682,-126.0,0,0,0
18.864,52.011,2.5,3.2,2.1
23.864,72.893,3.9,2.7,5.0
47.955,66.78,0,3.7,4.4
48.864,46.207,2.0,2.1,5.0
27.5,99.205,3.2,1.3,3.3
25.682,49.594,1.0,3.4,2.2
4.773,40.733,3.1,2.3,1.4
-32.5,136.413,1.6,2.6,1.4
7.5,13.494,2.3,1.3,2.4
23.864,-6.446,1.6,5.0,5.0
5.227,46.025,3.4,2.7,5.0
-76.591,86.087,0,0,0
19.773,-6.024,1.6,5.0,5.0
8.864,25.714,1.0,1.3,3.4
-66.591,135.429,0,0,0
-22.045,124.163,1.0,4.8,4.4
-12.045,17.629,2.0,1.1,5.0
55.682,-98.658,1.0,2.5,2.5
62.5,76.721,2.0,2.2,3.9
57.955,-134.679,0,1.0,0
60.227,86.802,2.3,2.2,5.0
46.136,14.4,3.9,1.4,4.0
59.773,-135.789,1.0,1.0,0
36.591,89.576,0,1.4,5.0
30.682,68.622,3.6,3.0,5.0
-78.409,48.679,0,0,0
7.5,-67.014,3.5,1.2,1.3
-22.955,146.512,3.4,1.9,5.0
3.409,16.364,1.0,1.0,3.1
1.136,23.834,1.6,0.9,2.5
17.955,27.894,2.0,5.0,5.0
36.136,3.651,3.3,1.6,5.0
30.682,55.953,3.1,2.3,5.0
36.136,100.25,2.0,1.7,5.0
42.955,74.045,1.6,2.3,4.6
-26.591,117.546,2.6,2.5,3.9
-87.955,167.143,0,0,0
-18.409,22.231,3.2,3.2,0
27.5,-113.523,1.0,2.3,0
32.955,1.622,2.6,2.6,5.0
26.136,40.955,1.0,2.5,5.0
-23.864,134.876,2.0,3.1,5.0
30.682,-99.238,3.5,1.9,5.0
34.773,71.779,4.5,1.8,3.6
-13.409,-58.29,0,0.7,0.6
46.591,8.257,2.9,1.6,2.4
49.773,-68.906,1.0,1.4,5.0
68.864,-79.301,0,0,5.0
-28.864,120.95,1.0,2.0,5.0
63.409,105.972,1.6,2.6,4.0
-77.5,-146.512,0,0,0
60.682,37.113,1.0,2.2,3.7
49.773,-119.531,2.3,3.0,2.2
68.864,-74.266,0,3.4,5.0
31.136,69.19,3.6,3.0,5.0
-42.045,-65.705,0,2.1,3.3
2.045,32.459,3.8,1.3,3.1
12.5,5.806,3.4,2.6,3.0
-30.682,137.243,2.0,2.8,2.4
6.136,8.897,3.1,0.9,2.3
56.136,99.367,2.3,3.6,5.0
-14.773,-58.905,2.3,0.8,1.9
38.409,-2.315,2.6,2.4,4.7
-24.318,29.627,3.3,1.8,2.4
9.318,4.368,3.1,1.2,1.8
44.773,3.517,2.3,1.6,5.0
51.591,59.513,1.6,1.9,5.0
-7.045,-63.355,0,0.8,0.6
11.591,27.568,1.6,4.0,5.0
-24.318,113.776,2.6,2.2,5.0
2.955,-65.909,1.6,1.0,0
17.955,28.848,2.3,5.0,5.0
-77.5,52.326,0,0,0
51.591,-96.755,2.3,2.1,3.0
-25.682,115.552,2.5,2.8,5.0
53.409,21.691,3.1,2.1,2.3
22.045,104.571,4.1,1.0,5.0
-25.227,128.858,0,2.3,0.5
12.5,78.735,3.7,1.3,5.0
-3.864,18.636,2.0,1.0,5.0
-17.045,28.971,2.5,2.5,3.2
-76.136,13.263,0,0,0
-4.318,-48.925,2.6,1.3,5.0
63.864,89.226,2.0,1.6,5.0
-2.955,-63.636,0,1.0,1.7
6.136,34.449,3.0,1.6,1.3
19.318,0.24,1.6,2.5,5.0
46.591,134.422,3.5,2.1,2.3
50.227,31.89,2.6,1.6,4.7
52.955,135.565,2.0,2.2,5.0
-20.227,-53.226,1.0,1.1,5.0
38.864,34.951,2.5,1.7,5.0
4.318,-74.412,4.2,1.8,4.1
-7.045,-72.503,2.0,0.9,0
34.318,-81.069,3.6,1.3,5.0
48.409,-98.71,1.0,1.6,5.0
-4.318,-73.047,2.5,0.5,1.7
55.682,40.671,2.3,1.9,3.4
34.773,99.939,1.6,2.3,4.8
30.227,39.153,1.0,4.7,1.3
-30.227,-56.496,3.1,1.1,5.0
-38.864,-70.485,1.0,2.3,4.8
14.318,3.043,3.5,5.0,3.8
70.227,131.642,1.0,2.9,5.0
36.591,34.192,1.6,0.6,5.0
-77.955,145.301,0,0,0
-15.227,37.412,2.6,1.1,4.9
-77.045,64.719,0,0,0
-17.5,-39.709,3.0,1.4,5.0
68.864,120.839,1.0,2.7,5.0
39.773,114.492,2.3,3.6,5.0
63.409,-71.493,0,3.0,5.0
-79.318,47.755,0,0,0
34.318,-93.16,4.0,1.0,4.7
68.409,-33.288,,,
0.682,-55.612,2.3,1.0,0
-24.318,47.054,1.0,0,2.8
-31.591,123.55,0,1.0,5.0
8.409,19.032,2.8,1.1,0.7
38.864,108.932,1.6,1.6,5.0
-8.409,34.624,2.8,1.8,1.3
-15.227,32.706,2.9,1.6,5.0
46.591,-102.055,1.0,2.1,2.6
9.773,76.419,3.5,0.7,2.0
-42.955,-69.707,1.0,2.7,5.0
6.136,-4.335,2.3,1.2,2.0
50.227,-87.874,0,1.5,4.8
35.682,76.584,2.3,1.5,2.4
-72.5,94.142,0,0,0
29.773,112.598,4.3,1.2,4.8
-20.227,-68.226,2.8,5.0,5.0
-15.682,30.628,2.6,2.2,2.2
-71.591,148.446,0,0,0
-22.5,-52.306,3.8,1.3,5.0
-19.318,24.272,2.8,3.2,2.2
-85.682,-90.0,0,0,0
-20.227,33.871,3.5,1.2,4.9
81.591,-37.241,,,
19.773,101.928,4.1,0.9,3.5
79.773,-82.979,0,3.4,5.0
52.5,-3.354,3.9,1.8,4.1
48.864,87.586,2.3,2.6,4.1
13.409,27.513,1.6,4.0,5.0
-11.591,-67.413,3.3,0.9,0.9
7.5,29.504,2.5,1.4,1.2
49.773,101.953,2.0,2.7,3.2
57.5,-125.07,1.0,2.0,3.8
-27.955,152.268,3.6,1.2,3.5
73.409,-30.925,,,
21.136,31.622,2.6,5.0,2.9
19.318,-97.81,2.9,2.7,3.5
-25.682,23.916,1.6,2.7,5.0
-8.864,-50.969,2.9,1.0,3.0
-82.955,-83.505,0,0,0
27.045,115.842,4.4,1.4,4.3
76.136,106.105,0,2.5,5.0
35.682,51.988,2.6,2.3,4.5
43.409,-111.875,2.3,1.9,2.8
-23.864,124.463,0,3.1,5.0
-28.409,27.335,1.6,2.1,5.0
-7.045,-67.014,2.0,0.9,0.6
12.5,75.484,3.5,0.8,3.6
1.591,41.084,3.7,2.5,2.0
-22.5,133.834,0,3.3,5.0
22.955,39.152,2.0,2.9,5.0
18.409,-68.606,3.4,0.5,2.0
63.409,171.887,0,2.5,2.8
-25.227,125.85,0,2.0,0
-67.955,95.436,0,0,0
31.591,23.964,0,3.3,5.0
3.409,-75.455,4.2,1.8,4.1
50.227,111.969,2.0,1.6,2.5
-1.136,-72.409,2.0,0.5,1.5
64.318,110.93,1.0,3.3,3.6
7.955,13.74,2.9,1.7,2.7
30.227,76.993,4.1,3.0,3.3
62.5,-93.443,0,3.9,5.0
-4.318,-39.368,2.6,1.8,5.0
-76.136,-119.368,0,0,0
-2.045,29.281,3.3,1.5,3.3
38.864,-99.612,3.3,2.2,5.0
-66.136,-62.243,0,0,0
21.136,3.892,1.6,4.2,5.0
-77.045,-113.258,0,0,0
42.045,97.487,1.0,1.9,2.8
19.773,97.108,2.6,1.1,4.3
68.864,17.622,0,1.6,4.6
-6.591,-46.142,2.5,1.3,3.2
14.773,3.99,3.5,5.0,3.8
64.318,16.744,2.0,2.3,2.6
38.864,-5.825,2.9,2.2,5.0
63.864,93.352,1.0,1.7,5.0
46.591,-69.688,2.6,1.5,4.5
16.136,120.945,4.6,0.7,4.0
40.682,-74.751,3.1,1.4,5.0
-68.409,85.068,0,0,0
24.318,-103.32,2.5,2.8,5.0
21.591,69.756,3.3,0,4.6
52.955,21.841,3.1,2.1,2.3
-26.591,18.533,2.0,2.7,4.8
-85.682,108.0,0,0,0
41.591,-0.304,3.3,1.8,3.1
-8.864,-40.867,3.1,1.0,4.9
-77.955,130.12,0,0,0
-29.773,-71.321,1.0,2.2,5.0
49.318,-107.582,2.0,2.9,3.5
-6.591,-72.183,2.0,0.9,0
42.045,-107.267,2.3,2.3,5.0
47.5,67.164,0,3.8,5.0
-80.227,142.667,0,0,0
35.682,44.72,3.2,3.0,5.0
10.682,78.923,4.1,1.1,2.6
-81.591,-99.31,0,0,0
52.955,70.042,0,1.2,5.0
75.227,-32.079,,,
66.136,172.15,0,2.7,5.0
19.318,96.368,3.5,1.2,3.6
16.136,8.031,3.4,5.0,5.0
49.318,-113.849,1.6,1.9,3.3
24.318,74.938,2.8,1.8,4.8
9.773,-69.054,2.9,1.5,2.2
22.045,70.286,3.5,2.1,5.0
43.409,44.375,3.4,2.0,1.3
61.136,-76.606,0,1.7,5.0
34.773,44.172,3.2,3.0,5.0
36.136,139.563,3.3,1.0,5.0
62.045,30.968,1.0,2.8,5.0
69.773,-48.613,,,
14.773,33.559,3.6,3.0,4.7
40.682,87.907,2.3,1.6,5.0
61.591,-146.578,2.0,2.5,0.2
-13.409,-74.611,3.6,3.2,5.0
-81.136,35.41,0,0,0
18.864,-98.988,3.3,1.9,1.8
-25.682,-68.224,1.6,2.1,5.0
-30.682,-67.038,1.0,2.7,2.1
64.773,100.118,1.0,1.5,5.0
27.955,80.371,4.2,1.2,3.9
-31.591,-58.58,3.0,1.1,5.0
25.682,42.042,0,2.7,5.0
-12.045,19.948,2.5,1.2,1.9
-71.591,134.104,0,0,0
31.591,-93.195,3.6,1.0,5.0
-69.773,44.672,0,0,0
25.682,9.315,1.0,5.0,0.2
65.682,-47.89,,,
-19.773,24.819,2.0,3.7,2.1
46.591,75.633,0,0,0
-0.227,130.517,0,0,0.7
-17.5,-65.865,3.1,2.0,2.8
-69.318,131.143,0,0,0
37.045,-3.128,1.0,0,5.0
9.318,11.264,2.6,1.4,3.1
17.5,-3.567,2.3,4.5,5.0
-78.409,-23.774,0,0,0
7.5,-60.61,2.5,1.0,5.0
68.409,-117.123,0,1.0,5.0
35.227,-106.111,1.0,3.4,5.0
68.864,-32.727,,,
3.409,-70.909,2.5,0.6,1.6
-13.864,29.922,2.5,1.8,1.7
-9.773,-55.703,1.0,0.6,4.8
-77.5,4.186,0,0,0
28.864,29.266,2.3,4.0,5.0
-11.591,-51.197,2.6,0.8,3.2
36.136,92.949,2.3,1.1,5.0
71.136,-81.563,0,2.1,5.0
30.227,-93.81,3.9,1.2,5.0
75.682,-53.265,,,
-69.318,66.857,0,0,0
57.045,120.0,1.6,1.4,3.4
21.136,79.297,3.0,1.2,4.8
-2.955,20.909,1.6,0.9,0.9
22.045,25.224,0,5.0,5.0
3.409,-61.364,1.0,1.0,0.1
-39.318,176.482,1.0,1.2,5.0
61.591,-101.698,0,2.4,5.0
65.682,140.367,0,2.1,2.7
12.045,-85.825,0,0,0
-29.773,120.958,1.0,1.8,4.4
31.136,54.345,3.2,2.5,4.8
